Date,Open,High,Low,Close
24/01/2023 15:30:00,18183.95,18201.25,18078.65,18118.3
25/01/2023 15:30:00,18093.35,18100.6,17846.15,17891.95
27/01/2023 15:30:00,17877.2,17884.75,17493.55,17604.35
30/01/2023 15:30:00,17541.95,17709.15,17405.55,17648.95
31/01/2023 15:30:00,17731.45,17735.7,17537.55,17662.15
01/02/2023 15:30:00,17811.6,17972.2,17353.4,17616.3
02/02/2023 15:30:00,17517.1,17653.9,17445.95,17610.4
03/02/2023 15:30:00,17721.75,17870.3,17584.2,17854.05
06/02/2023 15:30:00,17818.55,17823.7,17698.35,17764.6
07/02/2023 15:30:00,17790.1,17811.15,17652.55,17721.5
08/02/2023 15:30:00,17750.3,17898.7,17744.15,17871.7
09/02/2023 15:30:00,17885.5,17916.9,17779.8,17893.45
10/02/2023 15:30:00,17847.55,17876.95,17801,17856.5
13/02/2023 15:30:00,17859.1,17880.7,17719.75,17770.9
14/02/2023 15:30:00,17840.35,17954.55,17800.05,17929.85
15/02/2023 15:30:00,17896.6,18034.1,17853.8,18015.85
16/02/2023 15:30:00,18094.75,18134.75,18000.65,18035.85
17/02/2023 15:30:00,17974.85,18034.25,17884.6,17944.2
20/02/2023 15:30:00,17965.55,18004.35,17818.4,17844.6
21/02/2023 15:30:00,17905.8,17924.9,17800.3,17826.7
22/02/2023 15:30:00,17755.35,17772.5,17529.45,17554.3
23/02/2023 15:30:00,17574.65,17620.05,17455.4,17511.25
24/02/2023 15:30:00,17591.35,17599.75,17421.8,17465.8
27/02/2023 15:30:00,17428.6,17451.6,17299,17392.7
28/02/2023 15:30:00,17383.25,17440.45,17255.2,17303.95
01/03/2023 15:30:00,17360.1,17467.75,17345.25,17450.9
02/03/2023 15:30:00,17421.5,17445.8,17306,17321.9
03/03/2023 15:30:00,17451.25,17644.75,17427.7,17594.35
06/03/2023 15:30:00,17680.35,17799.95,17671.95,17711.45
08/03/2023 15:30:00,17665.75,17766.5,17602.25,17754.4
09/03/2023 15:30:00,17772.05,17772.35,17573.6,17589.6
10/03/2023 15:30:00,17443.8,17451.5,17324.35,17412.9
13/03/2023 15:30:00,17421.9,17529.9,17113.45,17154.3
14/03/2023 15:30:00,17160.55,17224.65,16987.1,17043.3
15/03/2023 15:30:00,17166.45,17211.35,16938.9,16972.15
16/03/2023 15:30:00,16994.65,17062.45,16850.15,16985.6
17/03/2023 15:30:00,17111.8,17145.8,16958.15,17100.05
20/03/2023 15:30:00,17066.6,17066.6,16828.35,16988.4
21/03/2023 15:30:00,17060.4,17127.7,17016,17107.5
22/03/2023 15:30:00,17177.45,17207.25,17107.85,17151.9
23/03/2023 15:30:00,17097.4,17205.4,17045.3,17076.9
24/03/2023 15:30:00,17076.2,17109.45,16917.35,16945.05
27/03/2023 15:30:00,16984.3,17091,16918.55,16985.7
28/03/2023 15:30:00,17031.75,17061.75,16913.75,16951.7
29/03/2023 15:30:00,16977.3,17126.15,16940.6,17080.7
31/03/2023 15:30:00,17210.35,17381.6,17204.65,17359.75
03/04/2023 15:30:00,17427.95,17428.05,17312.75,17398.05
05/04/2023 15:30:00,17422.3,17570.55,17402.7,17557.05
06/04/2023 15:30:00,17533.85,17638.7,17502.85,17599.15
10/04/2023 15:30:00,17634.9,17694.1,17597.95,17624.05
11/04/2023 15:30:00,17704.8,17748.75,17655.15,17722.3
12/04/2023 15:30:00,17759.55,17825.75,17717.25,17812.4
13/04/2023 15:30:00,17807.3,17842.15,17729.65,17828
17/04/2023 15:30:00,17863,17863,17574.05,17706.85
18/04/2023 15:30:00,17766.6,17766.6,17610.2,17660.15
19/04/2023 15:30:00,17653.35,17666.15,17579.85,17618.75
20/04/2023 15:30:00,17638.6,17684.45,17584.35,17624.45
21/04/2023 15:30:00,17639.75,17663.2,17553.95,17624.05
24/04/2023 15:30:00,17707.55,17754.5,17612.5,17743.4
25/04/2023 15:30:00,17761.55,17807.45,17716.85,17769.25
26/04/2023 15:30:00,17767.3,17827.75,17711.2,17813.6
27/04/2023 15:30:00,17813.1,17931.6,17797.9,17915.05
28/04/2023 15:30:00,17950.4,18089.15,17885.3,18065
02/05/2023 15:30:00,18124.8,18180.25,18101.75,18147.65
03/05/2023 15:30:00,18113.8,18116.35,18042.4,18089.85
04/05/2023 15:30:00,18081,18267.45,18066.7,18255.8
05/05/2023 15:30:00,18117.3,18216.95,18055.45,18069
